PetID,bert_pred,bert_confidence,bert_margin,bert_expected_class,bert_prob_0,bert_prob_1,bert_prob_2,bert_prob_3,bert_prob_4
05fb5b403,2,0.4179559949952699,0.12377551954591232,1.888248039305441,0.04611065336140865,0.2941804754493576,0.4179559949952699,0.20885593091031157,0.03289694528365223
f2755d8bf,2,0.32010743498962274,0.025637895250885112,2.0910755707483824,0.025332682212184106,0.29446953973873763,0.32010743498962274,0.2839702112074228,0.07612013185203272
93692767b,2,0.34106965743495843,0.028809033340962853,1.9889829861905852,0.03131151293202106,0.2971236743724727,0.34106965743495843,0.3122606240939956,0.018234531166552225
4d279eb58,4,0.5449967189097624,0.37663863750820276,3.1017443191356238,0.017076930120408382,0.11183176400567704,0.16835808140155967,0.15773650556259253,0.5449967189097624
f3ac0a96b,4,0.6083334604763285,0.43244892665883466,3.2988419815998657,0.016828646842530857,0.06005217948522344,0.13890117937842333,0.17588453381749386,0.6083334604763285
b879a154c,2,0.3203564942695378,0.049567353915180024,2.2180780441650008,0.022815022815022814,0.27078914035435775,0.3203564942695378,0.23758145497275932,0.14845788758832237
8b0ea16a5,1,0.44190801721243933,0.1530808435316019,1.8163396099734488,0.033417767876216926,0.44190801721243933,0.28882717368083743,0.1466109195226905,0.0892361217078158
c51c9e136,2,0.3867423548800586,0.0881401452725386,1.9591039492156503,0.032014893487151315,0.29860220960752,0.3867423548800586,0.2435451382530672,0.03909540377220289
f0ac9ee6f,1,0.3698166173374424,0.0039056540444878385,1.8398071583315536,0.03609678698928996,0.3698166173374424,0.3659109632929546,0.1745339151130504,0.05364171726726268
2ece6b26b,4,0.3650515070583747,0.1324685234643266,2.617504769172072,0.019855017169019457,0.23258298359404808,0.22281571919114843,0.1596947729874094,0.3650515070583747
74a9b9a9e,2,0.3698786907759213,0.04077210650797286,1.9789120317387656,0.02378881513694972,0.3291065842679484,0.3698786907759213,0.19885557335774776,0.07837033646143282
24336f580,4,0.34744391881580955,0.09009613917289788,2.7611170456279566,0.026888448039066076,0.1241568747138715,0.25734777964291167,0.24416297878834123,0.34744391881580955
eded59b25,3,0.43703172447469213,0.033937100392168795,2.305830650206766,0.027589153556223583,0.11353058764286696,0.40309462408252333,0.43703172447469213,0.01875391024369402
e58bc75d7,4,0.3147452919451821,0.05616091322528466,2.4818240087904035,0.03403229252510454,0.2361200134297836,0.2585843787198974,0.15651802338003235,0.3147452919451821
90055a5f2,4,0.2988919752144318,0.023198315069747566,2.386129849516193,0.04740392539910259,0.2756936601446842,0.21916302921156253,0.15884741003021885,0.2988919752144318
c6df6932d,2,0.3800921546489274,0.07762961154679443,1.9602697506942115,0.031064050532482988,0.302462543102133,0.3800921546489274,0.24790210857160294,0.038479143144853685
bc695e9d0,2,0.39704535742628655,0.13015078444539407,2.045540565289054,0.027043526036261523,0.2668945729808925,0.39704535742628655,0.2515108967706489,0.057505646785910504
1398adca0,2,0.29176140265209893,0.026124242747928517,2.542841011398837,0.020340896952680328,0.1755451451940244,0.29176140265209893,0.2656371599041704,0.24671539529702594
229d33382,4,0.44070072636269303,0.1947140328389184,2.634865409265702,0.056155771226271134,0.24598669352377464,0.1453946163706281,0.1117621925166331,0.44070072636269303
b533529a6,3,0.4023253330078274,0.02245990936694181,2.2188315354216575,0.026243915836372235,0.17137887364775173,0.3798654236408856,0.4023253330078274,0.020186453867163064
f5170bc70,4,0.5137541873011271,0.31645695187369804,3.0849669212749236,0.014734721596935544,0.09364293290398394,0.19729723542742902,0.18057092277052444,0.5137541873011271
45d814813,2,0.3751868916486132,0.09300338693436672,2.059866353400665,0.02093186464467702,0.28218350471424647,0.3751868916486132,0.2594818905806609,0.062215848411802395
fff6f2f61,2,0.3781622875278464,0.07983154810949372,2.0368030760780007,0.023589368000244134,0.2983307394183527,0.3781622875278464,0.2175226586102719,0.08239494644328481
8cfcbd9bb,4,0.2988372447889645,0.06030457472457046,2.490920743430891,0.04062013611255226,0.2237617114780114,0.23853267006439405,0.19824823755607776,0.2988372447889645
615af86e9,4,0.5732684296461324,0.42555658980971417,3.1015824088627104,0.022049959562357897,0.12891215112996507,0.14771183983641828,0.12805761982512628,0.5732684296461324
9f2e4a2e1,4,0.4596747123981569,0.24900064081047266,2.9839187086143237,0.014067315614415184,0.11797015654084404,0.19761374385889963,0.21067407158768423,0.4596747123981569
c15b3c9f1,2,0.4003234320411308,0.08763177567241826,1.9154499824553375,0.027995179031839748,0.31269165636871254,0.4003234320411308,0.23384746822890445,0.025142264329412484
01c7411ef,4,0.4856661045531197,0.28702891196691416,2.9713779921100625,0.015116021762187817,0.13515142728514418,0.19863719258620557,0.1654292538133427,0.4856661045531197
beea1e1dd,2,0.31274891279468986,0.06286717021438926,2.376989394979782,0.02891584649423972,0.23669794766155489,0.31274891279468986,0.17175555046921492,0.2498817425803006
5f2c67ae2,2,0.44878525210597,0.17555853986082287,2.14149676474179,0.021303870101330728,0.20083017946526677,0.44878525210597,0.2732267122451471,0.05585398608228544
c18678ce5,4,0.29544622146258087,0.04773531925283847,2.5408375045781955,0.021731168355512146,0.22085215480405324,0.2477109022097424,0.21425955316811135,0.29544622146258087
306c74aa9,1,0.37942347896415435,0.10425600097663701,2.0604599349925987,0.02519418290580031,0.37942347896415435,0.27516747798751734,0.15015794051670203,0.17005691962582595
725a5345e,3,0.3337300497421343,0.016845189050627096,2.106991363788947,0.02410815099636852,0.27635875370014346,0.31688486069150723,0.3337300497421343,0.048918184869846504
86ff8539d,3,0.3446950047297916,0.056879558145921716,2.313997131610265,0.02792102773793903,0.2179976198468158,0.28781544658386987,0.3446950047297916,0.12157090110158372
1fdf2880b,4,0.6763366117550111,0.5212919372191152,3.4270671987425514,0.015313713670942095,0.050023271961483,0.10328172807666776,0.15504467453589604,0.6763366117550111
ef15e6473,4,0.7328151103448802,0.6117980913730366,3.5255132009550767,0.011633317822242903,0.03786740306204182,0.09666714979899152,0.12101701897184355,0.7328151103448802
cab545282,4,0.7733961961870323,0.6819704147880286,3.5804667414307403,0.013449904256211903,0.030851623829904102,0.0908764943278481,0.09142578139900366,0.7733961961870323
db24c8108,2,0.43363345032809403,0.14942774301846484,2.138623531207081,0.02200518846329925,0.2072943689913017,0.43363345032809403,0.2842057073096292,0.05286128490767587
33a373ca9,4,0.44040952715177223,0.22496528784387923,2.934069790506416,0.025923495933718853,0.10656250476815331,0.215444239307893,0.2116602328384626,0.44040952715177223
1819e298c,2,0.3437814741339844,0.048344269800091544,2.0329009613917286,0.04129406378757821,0.29543720433389287,0.3437814741339844,0.2280482221883107,0.09143903555623378
7b9cc47f0,3,0.4024051521533437,0.005860269206116653,2.3704788938741874,0.019137441626224706,0.11915880719103868,0.39654488294722706,0.4024051521533437,0.06275371608216586
57785dbb8,2,0.3437814741339844,0.093026094918358,2.286952540820998,0.020906455058751716,0.23036777048679993,0.3437814741339844,0.2507553792156264,0.15418892110483748
c3768e2be,2,0.381080256332011,0.10302105584375953,2.017699115044248,0.028623741226731766,0.27586206896551724,0.381080256332011,0.27805920048825145,0.036374732987488556
35c9855f5,2,0.3200439419599945,0.03027112799621612,2.170976945728628,0.019728109122533987,0.2897728139637784,0.3200439419599945,0.24070429196991197,0.12975084298378115
d2dbe8b09,2,0.31939442036505705,0.06202307551431535,2.4805567425676083,0.022159819302850863,0.19547036200476162,0.31939442036505705,0.20560405347658872,0.2573713448507417
74b9e9fc0,4,0.426025390625,0.22216796875,2.7601318359375,0.0362548828125,0.1766357421875,0.203857421875,0.1572265625,0.426025390625
256f40704,4,0.5747245704519791,0.3785515915402692,3.2566911832026126,0.015961180455946532,0.05700857570116276,0.15613269447920164,0.19617297891170996,0.5747245704519791
f5d514b10,2,0.4618999664316885,0.2106869297201624,2.0817235802130063,0.027892215203393453,0.21056486313283895,0.4618999664316885,0.2512130367115261,0.048429918520552964
27e458086,1,0.36717069225957066,0.004394330093532128,1.8998153771037094,0.018294450632447855,0.36717069225957066,0.36277636216603854,0.19994201925571034,0.05181647568623263
e976f3d3a,4,0.26882343964596367,0.005615748512131813,2.5424690981229974,0.029207996337555317,0.1877613306882344,0.26320769113383186,0.2509995421944148,0.26882343964596367
8cce291a9,1,0.34593670847447283,0.11425432573468827,2.207574231743416,0.03311056181146815,0.34593670847447283,0.23168238273978456,0.15880863010772375,0.2304617168665507
cad1a9f54,4,0.3950617283950617,0.18507836225182742,2.7715362663858745,0.029193181644767967,0.1629812754658243,0.2099833661432343,0.20278044835111173,0.3950617283950617
8913e5b27,3,0.4824292362859541,0.10424963759822997,2.3873655298695358,0.025436789501792935,0.09069962615396353,0.3781795986877241,0.4824292362859541,0.023254749370565347
8d6c8d486,1,0.3684869204236745,0.05469918500656268,1.8827264125026708,0.03684258722261225,0.3684869204236745,0.3137877354171118,0.23686700650163303,0.04401575043496841
eb77ec282,4,0.7383713832254913,0.6341716518129654,3.4929495788060065,0.016450982785984617,0.0459345623245025,0.10419973141252595,0.09504334025149555,0.7383713832254913
f29afd123,3,0.43994140625,0.042724609375,2.312744140625,0.0304107666015625,0.11041259765625,0.397216796875,0.43994140625,0.0220184326171875
71a614388,4,0.7261628616774508,0.6383225491392992,3.379807105359541,0.03656452203638139,0.07441093883530704,0.08784031253815162,0.07502136491270907,0.7261628616774508
0c1e8a6f2,4,0.30518043793392846,0.0002441443503471419,2.6920576791027697,0.018661783779659723,0.12610055695429923,0.3049362935835813,0.2451209277485313,0.30518043793392846
b091feb55,1,0.3791735335408655,0.03662332906061161,1.9240676310809985,0.03198437404626747,0.3791735335408655,0.3425502044802539,0.12537386315082708,0.120918024781786
3913a43f9,2,0.42629555026551913,0.144051760971739,1.9327351522920098,0.032625282304828175,0.28224378929378013,0.42629555026551913,0.2374412500762986,0.02139412805957395
fc4d1c61e,2,0.3858010560693465,0.11940298507462688,2.2753716082165854,0.018649085859048318,0.20401062173793608,0.3858010560693465,0.2663980709947196,0.12514116533894942
4a4fb4974,2,0.3498161512289642,0.061760981340494014,2.0613032665578324,0.0302549471339426,0.2880551698884702,0.3498161512289642,0.25387913278305846,0.07799459896556458
d120df077,1,0.438720703125,0.110107421875,1.7432861328125,0.03338623046875,0.438720703125,0.32861328125,0.1497802734375,0.04949951171875
e4ece4eca,2,0.40045784051888594,0.13381152231972532,2.0400152613506295,0.02714994276993514,0.2666463181991606,0.40045784051888594,0.2505303319343762,0.05521556657764212
4ffa77f1c,4,0.47903314411279985,0.24671916010498687,2.756699017274004,0.042360983946774095,0.23231398400781297,0.13062320698284807,0.115668680949765,0.47903314411279985
9466aa6bc,4,0.5556386273821694,0.3716870870779231,3.1701429683089457,0.02543523703443751,0.07421535269076428,0.16075924258838248,0.18395154030424632,0.5556386273821694
2868f9f3f,2,0.42766911787141854,0.16184053946846488,2.10722240869008,0.03188600372257651,0.214688920757941,0.42766911787141854,0.26582857840295365,0.0599273792451103
696e2d638,2,0.3444613976197742,0.04662801342691486,2.131339639914556,0.022764723832773878,0.2978333841928593,0.3444613976197742,0.19517851693622215,0.13976197741837046
156da1714,2,0.43313190502349996,0.16700238051638894,2.093877800158701,0.03073307697002991,0.2169321858023561,0.43313190502349996,0.266129524507111,0.05307330769700299
9bcd62ef1,4,0.321533203125,0.067138671875,2.5430908203125,0.0247802734375,0.224853515625,0.25439453125,0.1744384765625,0.321533203125
38d23c02f,4,0.45564288439526895,0.2367340709652804,2.920289965661961,0.017413201068294543,0.13210225104921786,0.21890881342998855,0.17593285005723006,0.45564288439526895
dc3ebf72a,2,0.37129823169522297,0.09666936209816457,2.2305967075049966,0.017133790030972033,0.22788093312787025,0.37129823169522297,0.2746288695970584,0.10905817554887631
3be835fa8,2,0.4235322836567802,0.11668497497864033,2.0868424264616134,0.027874404979860858,0.2159160258757476,0.4235322836567802,0.30684730867813986,0.0258299768094715
74b73209e,4,0.7540097974880584,0.6707464098768448,3.4872342698429657,0.02318128405084927,0.05768614464266638,0.0818593862072123,0.0832633876112137,0.7540097974880584
e3b589e13,4,0.36088940436766526,0.11244219939872116,2.6184015749233143,0.025745112701634442,0.20840264318525187,0.2484472049689441,0.15651563477650435,0.36088940436766526
fbcf2baea,4,0.4906777333618138,0.29855665069726284,2.9939275579018036,0.019804095084068232,0.12260840377162735,0.19212108266455097,0.17478868511793963,0.4906777333618138
ca902248f,4,0.4149630804906328,0.20406419722951116,2.793067675596509,0.02154146579605785,0.1731860621224141,0.21089888326112163,0.1794105083297736,0.4149630804906328
7494b6aa9,2,0.2932621136970622,0.050667684090041964,2.392491415490271,0.021075925219381914,0.2425944296070202,0.2932621136970622,0.2088973674170164,0.23417016405951926
e1a2d9477,2,0.47294368991301694,0.19581870898824966,2.0819166793834887,0.024797802533190905,0.1986265832443156,0.47294368991301694,0.2771249809247673,0.026506943384709294
ae0c5671e,3,0.29051847782965606,0.02026305349568186,2.466721596630962,0.03127956300161738,0.1923769416216546,0.2702554243339742,0.29051847782965606,0.21556959321309774
78a1d23c2,4,0.7607073650803339,0.6747127664444071,3.5143654923022933,0.01975922733029189,0.050534796075619094,0.0859945986359267,0.08300401287782846,0.7607073650803339
530aac28c,1,0.334182622625677,0.009276069875657933,2.015104126935693,0.02174078877107331,0.334182622625677,0.32490655275001906,0.24557174460294454,0.07359829125028607
837574272,4,0.29641385624904626,0.019044712345490655,2.397192125743934,0.03909659697848314,0.2773691439035556,0.2271936517625515,0.1599267511063635,0.29641385624904626
d7f1381ba,4,0.3193895459748188,0.05933613124761544,2.501274322777566,0.027668828691339183,0.26005341472720334,0.21500190766882868,0.17788630293781,0.3193895459748188
6c736e9c1,2,0.362548828125,0.1123046875,2.3839111328125,0.0181884765625,0.1893310546875,0.362548828125,0.250244140625,0.1796875
6b94af372,2,0.381591796875,0.0556640625,1.90087890625,0.04266357421875,0.325927734375,0.381591796875,0.1875,0.06231689453125
8a01ffaa7,2,0.3340047610327779,0.09131416712445828,2.330586583653788,0.019227247756821095,0.2426905939083196,0.3340047610327779,0.1964231215284136,0.20765427577366782
813658b4b,2,0.3161524611675669,0.07446061826726477,2.3552748024047117,0.019317037443925662,0.24169184290030213,0.3161524611675669,0.21007659678354543,0.2127620617046599
c4bcfbb1c,3,0.41311745586058507,0.012696281149379707,2.2470586440005493,0.0347621736277487,0.13331095206848667,0.40042117471120536,0.41311745586058507,0.01838824373197418
43c8e589d,2,0.3586808893772223,0.027835004349219428,2.0099803140594243,0.026629431244181965,0.3308458850280029,0.3586808893772223,0.17360252712539487,0.110241267225198
32cda3189,4,0.7166219184769343,0.6133146204539908,3.4303758847937518,0.02092994874298267,0.06431535269709543,0.09482548206004393,0.10330729802294361,0.7166219184769343
41e824cbe,4,0.362060546875,0.1463623046875,2.6773681640625,0.035888671875,0.1806640625,0.2156982421875,0.2056884765625,0.362060546875
827ac9a9f,2,0.3898568856611028,0.11620029904488727,2.101370113820146,0.027859998169112936,0.24460651185499374,0.3898568856611028,0.27365658661621556,0.06402001769857496
7ecd54695,4,0.4450955258499664,0.21790880791063907,2.9741195141305012,0.016602575840810596,0.11005310382713789,0.20106207654275773,0.22718671793932735,0.4450955258499664
a2c44393c,2,0.38088262223036073,0.1008362326802173,2.1317219068546662,0.03631813465177318,0.22706464017579198,0.38088262223036073,0.28004638955014344,0.07568821339193066
a09008d49,4,0.65771484375,0.5390625,3.260009765625,0.0294189453125,0.09539794921875,0.11865234375,0.09881591796875,0.65771484375
c467f8702,1,0.33867472453682507,0.07960199004975121,2.192900528034673,0.03800018313341269,0.33867472453682507,0.25907273448707385,0.12092909684705308,0.2433232609956353
2ddad75c0,3,0.340882729992064,0.032965020450521965,2.0349795494780536,0.03120993834320249,0.2944875160246627,0.307917709541542,0.340882729992064,0.025502106098528782
fc2925be3,2,0.2980866062437059,0.02026305349568186,2.5361774848179683,0.016631572522811194,0.17443315328511702,0.2980866062437059,0.27782355274802406,0.23302511520034178
06afa3c64,3,0.31419939577039274,0.006347462540816029,2.562421801092496,0.01724190545942812,0.1462357716134151,0.3078519332295767,0.31419939577039274,0.21447099392718727
f39938992,1,0.29445156564731734,0.0009766221082829762,2.1358725508148693,0.05121162180308857,0.29445156564731734,0.29347494353903436,0.1889763779527559,0.17188549105780382
35cf91e6e,2,0.3757094903875496,0.1491608178211779,2.258651205370766,0.022032346658529142,0.22654867256637168,0.3757094903875496,0.22215440952090326,0.15355508086664632
4f1a882b3,2,0.41332377130475917,0.1000961289042831,2.172208065672826,0.031173230388940598,0.1877412759204724,0.41332377130475917,0.31322764240047607,0.054534079985351785
3e2c46391,2,0.349365234375,0.02490234375,1.9755859375,0.02301025390625,0.324462890625,0.349365234375,0.26025390625,0.04290771484375
09f75d8e1,2,0.42896816919461656,0.09375286111026337,2.121280556657613,0.03625598925748467,0.18018127994628744,0.42896816919461656,0.3352153080843532,0.019379253517258218
50fc25dbe,2,0.3350018312782322,0.09058722988646073,2.46685386399707,0.020144060554266877,0.19106336222683434,0.3350018312782322,0.20937614454889514,0.24441460139177146
c160e581a,3,0.47998046875,0.109619140625,2.3641357421875,0.033477783203125,0.09375,0.370361328125,0.47998046875,0.022430419921875
1ccd49ce2,4,0.7354413380539616,0.6251373458674154,3.500671468685142,0.019167378830423635,0.04218044194848004,0.09290684898058844,0.11030399218654621,0.7354413380539616
5f64ee888,4,0.4001220628623741,0.16466280134269148,2.651815685077815,0.03643576441867562,0.20176991150442478,0.23545926151968263,0.12621299969484284,0.4001220628623741
b6fbfa344,4,0.3444508864544872,0.10008849287479782,2.7199658234414574,0.02291660309419914,0.1674651368588081,0.2208049800128162,0.24436239357968936,0.3444508864544872
e5115cce8,1,0.3923399710078584,0.0896009765774014,1.9245899137865263,0.030075532158388648,0.3923399710078584,0.302738994430457,0.17261005569542992,0.10223544670786602
cc8518f88,1,0.43436593926445904,0.13795208301541279,1.790202960476118,0.03323668548756295,0.43436593926445904,0.29641385624904626,0.18092476728216084,0.055058751716770944
0ce866a04,3,0.33770316673025563,0.06666157954979018,2.7267760396795113,0.027913010301411675,0.09718428080885158,0.2661579549790156,0.33770316673025563,0.27104158718046545
07cf7d230,1,0.3418281703036777,0.04394933618190139,2.108957729284297,0.021150618037540057,0.3418281703036777,0.2978788341217763,0.1851976194109568,0.15394475812604913
eb5eb875a,2,0.31514226867037914,0.007811427263711979,2.1892745442062704,0.027721412769852773,0.30733084140666717,0.31514226867037914,0.14756274315355863,0.2022427339995423
d1dd377ae,2,0.43796155019835215,0.19261519682636558,2.033567287152884,0.02874580408910589,0.2433933475740006,0.43796155019835215,0.24534635337198657,0.044552944766554775
6348b55cb,2,0.3284693815251236,0.03199218511508639,2.1252823737712925,0.036937541974479515,0.2964771964100372,0.3284693815251236,0.18059710605043042,0.15751877403992917
1f7863209,1,0.40726384861895315,0.07056310086983059,1.7927666717533954,0.02981840378452617,0.40726384861895315,0.33670074774912256,0.1927666717533954,0.033450328094002744
27867018b,2,0.3477305332560056,0.10585757455511124,2.2862549983211746,0.0283568877628888,0.22099447513812154,0.3477305332560056,0.24187295870089437,0.16104514514208967
8dd8e4a4f,2,0.35491006727791424,0.041983859402889456,2.154723946970968,0.0274146058673664,0.2376237623762376,0.35491006727791424,0.3129262078750248,0.06712535660345696
6fc2970d6,2,0.43718247974735686,0.12937281645231663,2.085404366332555,0.031793979892291026,0.20174836376950891,0.43718247974735686,0.3078096632950402,0.021465513295803013
15538a661,4,0.3332265299583467,0.06884240399139469,2.5952609816755925,0.026441464121694815,0.19712851497535894,0.264384125966952,0.17881936497764758,0.3332265299583467
dde3750a1,4,0.5430350384568429,0.37187156635331464,3.089183249908436,0.02044927359296789,0.11067024783298743,0.17116347210352825,0.15468196801367354,0.5430350384568429
0af365e26,4,0.5865242273941244,0.42975963372758486,3.1948111407859594,0.01820679130103014,0.09016405951926745,0.1567645936665395,0.14834032811903852,0.5865242273941244
1cbaa3e59,4,0.3154152489357482,0.017089061474847067,2.759273104563695,0.02360426616213247,0.12267504844443766,0.23997924899678055,0.2983261874609011,0.3154152489357482
f89f0e01d,2,0.44460721479582493,0.14454007202588048,2.0750778245742536,0.03888176768601599,0.1933711774400293,0.44460721479582493,0.30006714276994445,0.023072697308185314
7cd898f38,4,0.4404296875,0.2344970703125,2.891357421875,0.0213623046875,0.1395263671875,0.2059326171875,0.1927490234375,0.4404296875
8f9010452,2,0.35062873885972407,0.0007325112928824318,1.909901110975461,0.02450860700769137,0.34989622756684163,0.35062873885972407,0.24111830057380051,0.033848125991942375
89d8b797c,1,0.3990724920673664,0.07029533805223337,1.84012692213815,0.041920917744691234,0.3990724920673664,0.328777154015133,0.13741762265072005,0.09281181352208934
fc43fbfe4,3,0.3259575766824355,0.03931023958492291,2.5185411262017396,0.022493514420875934,0.1640775217457653,0.2866473370975126,0.3259575766824355,0.20082405005341064
3536e1efd,4,0.6929768336232945,0.5763818942099319,3.3365686902908767,0.030125446387693433,0.07471843237798736,0.11659493941336263,0.085584348197662,0.6929768336232945
1ed0c2a41,2,0.3491264209964141,0.020508125429159973,2.2711528191042953,0.01884489204242008,0.20886549172198063,0.3491264209964141,0.32861829556725414,0.09454489967193103
9697ebf42,1,0.3471414839566073,0.08251323598968585,2.15559725973055,0.019239865122595016,0.3471414839566073,0.26462824796692147,0.19676233197540471,0.17222807097847148
f95eb4d75,1,0.37517544394947216,0.06663818880820166,1.9572832123024346,0.027826935985842436,0.37517544394947216,0.3085372551412705,0.18880820162323794,0.09965216330017697
9403ac24d,4,0.4792699861138663,0.29469122426868904,2.9702287397189204,0.0196084415485328,0.1328185799520852,0.18457876184517724,0.18372423054033846,0.4792699861138663
aebf47483,1,0.3306269458519016,0.008790672120139176,1.869360844881265,0.06916549661192846,0.3306269458519016,0.32183627373176243,0.21842378365179171,0.05994750015261584
548093fa9,2,0.3036924015868172,0.019774183704607873,2.2009154714678063,0.03594751296917913,0.28391821788220933,0.3036924015868172,0.19615501983521513,0.18028684772657919
